Alternative,Value,Cost
orange,67.00856814,61.73389448
orange,66.33602154,53.89801317
orange,66.96686251,61.55182547
orange,65.27374708,53.4896415
orange,64.93955304,56.60675679
orange,64.8376791,63.84368154
orange,66.35648645,49.9958193
orange,71.10439794,51.88394324
orange,70.14725988,64.20549069
orange,65.92007465,55.74082886
orange,61.94225064,63.97482807
orange,64.46624971,58.3269992
orange,65.6267184,60.71110271
orange,67.31091401,62.25311556
orange,65.01217817,56.39515252
orange,73.02004207,57.78163631
orange,66.1831974,57.33961132
orange,63.35816659,70.2643371
orange,66.57621473,59.50458828
orange,63.98386726,60.89120169
orange,67.46846712,57.63698584
orange,67.70090084,58.03283743
orange,68.06676283,64.51501868
orange,62.13442522,57.64446532
orange,67.66213387,59.08054521
orange,67.93135024,60.50784866
orange,62.73667466,57.27310502
orange,69.86609692,66.83625662
orange,69.35251264,53.28616155
orange,73.89885808,67.04517192
orange,67.47010896,57.59363244
orange,67.14020058,64.42847859
orange,67.2897575,51.00329036
orange,67.20929869,62.82432249
orange,61.45458167,62.50572506
orange,61.98661882,53.91513211
orange,66.7673831,55.92670449
orange,65.25679786,59.77409938
orange,67.16420958,63.57534172
orange,60.66637488,55.93600278
orange,62.50390524,58.103496
orange,63.69554968,65.28538774
orange,69.95817466,54.49061104
orange,63.70452998,62.79117592
orange,64.60145814,60.79507276
orange,67.23962146,54.57674189
orange,66.03176091,56.32852863
orange,67.43925154,62.13311004
orange,73.91518595,59.99583773
orange,63.62618899,64.70039311
orange,66.08359108,56.59286415
orange,65.44972165,52.14204921
orange,71.53718628,63.19130771
orange,64.69154523,56.56551353
orange,66.75373929,59.48136211
orange,69.36140084,65.87616726
orange,63.82422839,57.99834379
orange,71.96552745,65.19822131
orange,69.02728725,54.6114414
orange,63.77738017,62.70204494
orange,68.36373343,59.98719685
orange,66.36007857,56.05291384
orange,67.93968632,53.87996424
orange,66.73007441,59.30657465
orange,70.21154811,60.02065905
orange,62.94669884,60.10978727
orange,65.43214991,61.14742409
orange,66.25242797,57.15805774
green,73.46518883,68.54907757
green,75.71081364,68.0167286
green,73.37523249,64.65550413
green,78.65768294,66.90814625
green,75.52240763,76.7954707
green,73.15419505,68.88775496
green,69.57932111,71.74047567
green,73.06895668,68.44642051
green,81.13805656,70.82947289
green,73.31771274,68.84181957
green,72.49200208,73.09176587
green,76.95884251,67.48909975
green,76.32387937,63.87281949
green,77.25488717,71.69564905
green,74.16607474,68.28679792
green,78.36796265,73.39022274
green,71.48217342,69.3731348
green,74.8533697,73.36122253
green,72.88757899,70.05068088
green,77.04227591,67.95292356
green,75.39002028,71.17679582
green,78.32912425,67.62228471
green,81.17550261,74.05427769
green,75.4219666,69.43975205
green,73.39615004,62.91042872
green,72.52944982,67.58348976
green,74.21089805,64.10288422
green,74.79119449,62.46493408
green,80.97540574,69.17762595
green,71.61267137,70.94358191
green,71.72034769,66.71571933
green,73.77609993,65.01347302
green,76.76267839,67.19390776
green,77.46333558,64.34842418
green,72.2761959,71.10900539
green,75.38111582,70.72350902
green,74.87132107,64.21412547
green,78.58561941,67.12779342
green,78.26757671,72.14164817
green,74.06315792,68.49582229
green,75.1379813,69.02854768
green,76.95816784,70.25172067
green,70.03952209,70.88050259
green,74.0691871,72.61872942
green,76.72461865,71.31769611
green,73.43030354,64.86729881
green,74.8202454,67.91271922
green,74.93697739,69.90689549
green,72.82904036,68.67276037
green,72.01656049,62.46250416
green,74.4003983,66.72565583
green,73.95891653,72.04365345
green,77.5022852,69.47414149
green,79.58964664,64.58231869
green,74.96423286,69.64777862
green,76.19601598,68.52387758
green,74.78875406,71.01556162
green,76.80407953,75.31967581
green,75.65548639,64.45229961
green,75.70978651,67.48480943
green,78.33874538,68.58371118
green,72.03773655,62.591385
green,79.34359204,68.90634001
green,76.04733724,67.22049289
green,75.54246603,75.70680831
green,73.31927445,60.24607136
green,74.50836723,73.4646635
green,76.12105441,72.024074
green,68.80885723,71.20527489
green,73.19543415,69.44043598
green,76.75797484,66.86759911
green,74.11655464,72.3168942
green,72.59841736,66.3427588
green,73.09291641,71.08428545
green,75.7072471,70.20791756
green,70.09550285,72.22871459
green,77.61368772,67.21036071
green,68.49319598,67.25703712
green,73.48998143,69.90622969
green,72.63845256,69.91705547
green,71.25419937,73.12199506
green,71.76627798,70.45619829
green,75.75023206,69.43452012
green,74.64067791,71.52785953
green,74.0974421,67.36917655
green,68.03770867,72.27891569
green,71.02703787,65.93237519
green,74.60607866,70.01444211
green,72.36589454,63.87946271
green,72.60969321,69.73934777
green,78.14862214,64.29611061
green,75.52676505,68.30554517
green,71.86846614,63.72763365
green,73.59391195,67.08114051
green,74.14528956,66.67149927
green,72.95911446,70.66432396
green,72.10783917,67.25363361
green,74.84458775,66.69421469
green,77.22358416,72.66454706
green,75.68055601,74.00751123
green,74.39955896,72.28044115
green,76.16346073,64.52627248
green,77.3817551,72.82995925
green,74.57845813,65.31438729
green,76.3674156,68.78414693
green,71.56328128,71.20337461
green,74.25104794,68.35833876
green,73.73910517,68.54882159
green,75.58699351,69.37614728
green,76.07195854,70.28357407
green,74.62914606,70.23405204
green,72.70135733,63.82091624
green,72.21085735,68.4730553
green,75.83556183,69.86051557
green,79.07051056,70.77222003
green,72.63859322,68.04791915
green,73.84560398,66.89204508
green,75.99204168,64.8972366
green,73.33613865,66.81357825
green,75.36471694,68.63542522
green,74.85721165,67.09438185
green,72.67124523,70.78410806
green,77.49432375,70.10250369
green,77.53892351,64.1737847
green,78.07241852,69.95199553
green,78.80398976,70.62511397
green,73.48091464,68.21601903
green,73.60655431,68.92051271
green,75.783654,67.70328508
green,76.89024293,68.11983977
green,73.98112153,65.97887962
green,73.72996557,70.2756228
green,73.14518542,65.32555022
green,79.44660567,67.22860603
green,67.47550094,66.25908579
green,74.4972659,66.38724686
green,75.11463863,67.89433308
green,71.82117119,67.54424245
green,76.15627768,66.90011436
green,69.09873695,68.23969831
green,77.86490658,64.24530718
green,70.00991825,69.3331151
green,68.39179536,70.89553848
green,72.70930852,65.15070392
green,75.48624118,64.76069814
green,73.04529851,75.69599133
green,73.32213901,69.71852172
green,75.99961493,69.15957878
green,71.82329724,68.40447763
green,74.74245136,70.47794328
green,76.49379898,69.11172318
green,79.90196897,67.36226414
green,76.43835564,67.7025718
green,80.14428898,67.96654588
green,76.3594801,68.04099181
green,74.99027662,66.74490338
green,68.23039543,72.22230457
green,71.32602434,69.28146647
green,74.04311213,66.68079951
green,77.13681137,70.7737462
green,74.03245928,70.05068544
green,76.63094586,68.58726126
green,71.80856594,70.2026456
green,74.17761085,66.28086301
green,75.6510181,68.40347924
green,73.92184285,66.00253589
green,75.33849508,65.4485687
green,72.98775592,68.00580405
green,76.12303567,69.5040744
green,74.75683532,66.26098341
green,74.85885196,68.47482562
green,69.15363874,63.50866164
green,72.97899426,67.65978824
green,70.53106775,72.51200182
green,70.18284583,65.54575231
green,73.5183507,65.42120394
green,74.5176049,68.34041562
green,75.85080068,70.6040122
green,78.27378795,72.7083275
green,76.33320089,76.96122219
green,78.03621102,71.40267971
green,73.42106914,71.01436058
green,74.07647948,75.08377235
green,78.25550665,68.09722709
green,75.00362155,68.35995178
green,69.95926585,69.75981045
green,72.46033344,64.73973587
green,78.02277618,63.49369003
green,73.16778823,74.42036812
green,76.0003324,67.27501277
green,75.04266809,67.62635743
green,73.51092718,66.0211327
green,73.94764082,69.43221779
green,76.17516164,70.77342157
green,75.62873649,68.31416629
green,78.70401042,69.04411408
green,74.40054065,71.85417874
green,72.23037587,68.96769577
green,75.4977093,67.31596958
green,77.11600366,68.81816976
green,81.84590087,66.47302096
green,73.60895096,69.30566425
green,74.02093928,66.30622265
green,77.64747963,73.18177634
green,78.84385838,61.54042829
green,73.02395443,70.20388241
green,76.99371136,67.53591833
green,73.30452746,74.96144642
green,72.11346519,68.29660971
green,76.87008271,70.44551208
green,75.31949332,70.16068191
green,76.16799263,69.74301723
green,73.25848951,70.55435951
green,80.38493387,74.9922412
green,76.99586403,71.78252647
green,73.87679272,69.58927245
green,77.10824679,74.37079866
green,71.35645685,70.74959325
green,74.58674962,70.9510008
green,79.2100737,72.73509045
green,74.43348207,69.48331988
green,77.73147112,71.17647207
green,74.334234,68.17655935
green,68.1059208,69.3745082
green,72.35936236,69.11892788
green,75.66820707,67.08080089
green,79.33965813,75.10395966
green,73.21979362,67.3233072
green,75.82793703,67.93266177
green,72.10554213,72.97325217
green,71.95063128,68.93813331
green,72.66805007,72.50437928
green,79.1071862,67.17792864
green,77.82093027,68.96147502
green,76.78099547,68.24718936
green,78.34638766,66.09265908
green,73.72672501,68.09006414
green,77.27873081,67.03419858
green,75.62888783,71.57234197
green,71.85269723,68.12704925
green,72.50681333,68.75165639
green,75.1501588,66.51646592
green,75.61689018,69.64559702
green,74.03592474,64.16419093
green,72.01052627,60.15038465
green,68.72732418,74.64031903
green,76.27570644,71.27178509
green,74.11418487,70.9041859
green,76.64748265,62.2904752
green,70.36232456,71.03138735
green,71.23999219,70.55944281
green,74.66600438,68.76703488
green,70.76155939,71.47511629
green,69.05113845,72.36170709
green,77.35078622,68.6335092
green,77.70260802,74.83601123
green,71.91010907,71.9650881
green,74.18382819,72.67315614
green,71.59808128,68.05464716
green,75.94928075,68.60663143
green,74.9109651,66.23224373
green,72.39161865,70.22210726
green,72.67734737,69.7920343
green,71.81375642,69.27385066
green,76.30912279,66.95793771
green,76.71302654,68.30409151
green,76.12942468,74.95533535
green,72.47133091,66.21252193
green,69.64149112,67.7817293
green,76.59262699,64.78970234
green,74.46882316,65.2778128
green,74.88182295,68.1397044
green,78.09638395,67.82613809
green,72.3194525,67.14929531
green,78.43204598,66.67846707
green,73.76042551,68.41011923
green,72.86043653,72.40206163
green,74.38276157,67.92659644
green,76.17005919,65.15038841
green,74.37835306,65.79284459
green,72.29847834,62.98695705
green,74.15512716,63.86845103
green,67.3742067,66.75773945
green,73.47446495,66.07075362
green,76.36789865,65.55292167
green,74.49222068,74.96773096
green,77.06498317,74.25339325
green,76.4579473,76.6932279
green,76.93694024,71.3294877
green,76.96813484,68.51625437
green,69.78425772,65.87021792
green,75.01247904,65.69770121
green,79.890202,67.50937816
green,73.55854432,72.84156278
green,76.35840733,70.99941169
green,75.43018119,71.66850059
green,76.67103668,68.43863572
green,74.18390965,64.33909097
green,73.05510211,69.97920802
green,75.21588253,68.35616408
green,75.62344449,68.08812508
green,74.44400313,75.55251969
green,75.094322,71.60907385
green,76.2340558,68.31478139
green,72.67144833,63.28966074
green,78.41903297,68.14007559
green,81.60228081,71.97116676
green,79.43161599,70.11846298
green,73.63674645,69.8163221
green,69.53133819,72.13528092
green,75.16259387,68.49297004
green,77.64081966,67.96259392
green,77.33432009,68.2381016
green,71.31075968,71.20353878
green,71.66055447,68.19195561
green,75.4012339,71.28090343
green,76.87824404,65.31544914
green,77.61879499,65.18680494
green,77.44917594,69.38215082
green,72.09607352,71.28114947
green,71.06218483,67.77704125
green,68.96244067,67.26773597
green,76.51479809,60.4818715
green,77.4843347,70.12296262
green,76.00755207,66.29143506
green,71.82262666,70.20772472
green,79.70315025,73.28163517
green,73.88956013,67.51224286
green,80.33711508,71.09017614
green,76.65420602,68.54236268
green,78.57093194,70.10581391
green,75.99180668,65.53260184
green,74.80604332,70.25347078
green,71.96235579,72.91488463
green,73.32445743,74.39013557
green,74.85867649,65.43785804
green,75.8462222,70.60105503
green,74.90034236,67.47592749
green,74.46608403,70.56816188
green,75.55045655,68.46460841
green,73.42688387,68.2559002
green,73.39218763,71.04629849
green,70.6328859,71.23860458
green,77.53881441,69.83723111
green,75.1407971,70.39214815
green,74.7491273,70.13538124
green,72.77724416,69.835122
green,74.25667841,69.27369048
green,71.73965143,71.74683068
green,71.85210794,71.12969788
green,69.24314468,71.38179852
green,77.94509632,72.3209055
green,75.37789225,70.648012
green,71.64967087,68.54100501
green,78.49135981,65.73158873
green,76.87377505,67.53590264
green,77.22714682,66.39013525
green,74.3226883,68.10447424
green,73.73138398,67.42411628
green,74.70584129,68.40994255
green,76.21407197,65.92830025
green,77.39974382,67.13309365
green,79.76840745,70.06676147
green,73.47278879,69.64081786
green,71.95330576,67.78779096
green,75.302576,72.038467
green,84.06631256,64.07661168
green,73.71415246,70.44827583
green,78.43704365,73.7094917
green,74.27070537,67.77645673
green,73.56437029,70.16275475
green,72.86874863,67.32513599
green,74.36626612,68.93395489
green,79.92535341,71.44681039
green,75.90554016,66.25795656
green,76.46198737,67.33553761
green,77.51620738,70.59667004
green,81.21522454,70.24712907
green,77.32685653,71.42057755
green,70.71866594,72.75824459
green,71.89946599,71.30955823
green,70.23163466,65.76710218
green,66.45435969,69.4613441
green,78.87220178,67.80273774
green,73.51882838,68.98242751
green,76.18491203,71.75208707
green,78.54485356,69.82846633
green,73.46450192,69.46556508
green,74.59509705,68.63965576
green,76.05076854,70.19105551
green,75.67763767,65.46412443
green,72.67705425,67.73535593
green,77.19244683,73.84972811
green,76.63690658,70.84836853
green,74.13465211,66.11461792
green,71.33285727,65.31433002
green,76.90000079,66.12200924
green,79.28255897,70.74047057
green,79.14155248,70.29947689
green,77.6179037,67.29425309
green,73.55059479,67.89394698
green,73.40595924,71.93468421
green,73.23694573,68.07877917
green,73.76490639,68.82477216
green,77.12755686,70.05760124
green,75.76919026,68.45301711
green,69.43091824,66.79492079
green,69.41823711,67.76117617
green,74.93149772,65.75699869
green,75.44981624,70.40793785
green,68.07757697,72.99612037
green,72.55065832,69.73278791
green,75.08268346,71.43818768
green,79.38535775,67.04659493
green,68.96139382,68.57907367
green,71.23366717,68.59166353
green,71.75907946,64.70807812
green,75.52618824,69.26667883
green,75.99251766,70.43771178
green,74.03793231,71.05021937
green,70.16301394,72.94696212
green,73.10834275,64.58205169
green,73.31854204,70.85295438
green,74.39225615,71.15122222
green,79.86865554,68.36992258
green,72.96968841,70.807378
green,75.22879322,64.75640258
green,72.88380498,69.64318402
green,71.27931645,59.61273543
green,76.90784369,69.93617491
